,place_id,place_id_x,duration,place_id,place_name,stop_id,stop_name,stop_lat,stop_lon,place_brief_desc,place_longer_desc,place_image,place_tags,place_links
10,4,5,63.705882352941174,4,Chartres,StopPoint:OCEOUIGO-87394007,Chartres,48.448628,1.481202,Chartres famed for its massive Cathédrale Notre-Dame,"Chartres, a city in north-central France southwest of Paris, is famed for its massive Cathédrale Notre-Dame. The Gothic cathedral, completed in 1220, features 2 towering spires, flying buttresses, Romanesque sculptures, pavement labyrinth and elaborate rose windows. The interior's blue-tinted stained glass is distinctive, and the nearby Centre International du Vitrail has workshops and exhibits on stained-glass art",https://upload.wikimedia.org/wikipedia/commons/6/6a/Chartres_-_Clo%C3%AEtre_Notre-Dame_-_Cath%C3%A9drale_Notre-Dame_de_Chartres_1193-1250_-_North_porch_of_Cath%C3%A9drale_Notre-Dame_de_Chartres_-_Left_bay_of_north_porch_of_Cath%C3%A9drale_Notre-Dame_de_Chartres_01.jpg,city break| culture| history,https://www.chartres-tourisme.com/en
11,4,6,165.66666666666666,4,Chartres,StopPoint:OCEOUIGO-87394007,Chartres,48.448628,1.481202,Chartres famed for its massive Cathédrale Notre-Dame,"Chartres, a city in north-central France southwest of Paris, is famed for its massive Cathédrale Notre-Dame. The Gothic cathedral, completed in 1220, features 2 towering spires, flying buttresses, Romanesque sculptures, pavement labyrinth and elaborate rose windows. The interior's blue-tinted stained glass is distinctive, and the nearby Centre International du Vitrail has workshops and exhibits on stained-glass art",https://upload.wikimedia.org/wikipedia/commons/6/6a/Chartres_-_Clo%C3%AEtre_Notre-Dame_-_Cath%C3%A9drale_Notre-Dame_de_Chartres_1193-1250_-_North_porch_of_Cath%C3%A9drale_Notre-Dame_de_Chartres_-_Left_bay_of_north_porch_of_Cath%C3%A9drale_Notre-Dame_de_Chartres_01.jpg,city break| culture| history,https://www.chartres-tourisme.com/en
12,4,7,124.5,4,Chartres,StopPoint:OCEOUIGO-87394007,Chartres,48.448628,1.481202,Chartres famed for its massive Cathédrale Notre-Dame,"Chartres, a city in north-central France southwest of Paris, is famed for its massive Cathédrale Notre-Dame. The Gothic cathedral, completed in 1220, features 2 towering spires, flying buttresses, Romanesque sculptures, pavement labyrinth and elaborate rose windows. The interior's blue-tinted stained glass is distinctive, and the nearby Centre International du Vitrail has workshops and exhibits on stained-glass art",https://upload.wikimedia.org/wikipedia/commons/6/6a/Chartres_-_Clo%C3%AEtre_Notre-Dame_-_Cath%C3%A9drale_Notre-Dame_de_Chartres_1193-1250_-_North_porch_of_Cath%C3%A9drale_Notre-Dame_de_Chartres_-_Left_bay_of_north_porch_of_Cath%C3%A9drale_Notre-Dame_de_Chartres_01.jpg,city break| culture| history,https://www.chartres-tourisme.com/en
13,4,19,93.8,4,Chartres,StopPoint:OCEOUIGO-87394007,Chartres,48.448628,1.481202,Chartres famed for its massive Cathédrale Notre-Dame,"Chartres, a city in north-central France southwest of Paris, is famed for its massive Cathédrale Notre-Dame. The Gothic cathedral, completed in 1220, features 2 towering spires, flying buttresses, Romanesque sculptures, pavement labyrinth and elaborate rose windows. The interior's blue-tinted stained glass is distinctive, and the nearby Centre International du Vitrail has workshops and exhibits on stained-glass art",https://upload.wikimedia.org/wikipedia/commons/6/6a/Chartres_-_Clo%C3%AEtre_Notre-Dame_-_Cath%C3%A9drale_Notre-Dame_de_Chartres_1193-1250_-_North_porch_of_Cath%C3%A9drale_Notre-Dame_de_Chartres_-_Left_bay_of_north_porch_of_Cath%C3%A9drale_Notre-Dame_de_Chartres_01.jpg,city break| culture| history,https://www.chartres-tourisme.com/en
14,6,2,194.0,6,Rennes,StopPoint:OCEOUIGO-87471003,Rennes,48.103071,-1.672131,Rennes,"Rennes is the chief city of Brittany in northwest France. It's mostly modern and industrial, but has many grand 18th and 19th century buildings, and survivors of earlier times. It's also well-endowed with cultural attractions. In 2020 the city population was 222,485, with about 150,000 more living in the wider metropolis.",https://upload.wikimedia.org/wikipedia/commons/8/8f/Renne_banner.jpg,city break,https://en.wikivoyage.org/wiki/Rennes
15,6,3,214.0,6,Rennes,StopPoint:OCEOUIGO-87471003,Rennes,48.103071,-1.672131,Rennes,"Rennes is the chief city of Brittany in northwest France. It's mostly modern and industrial, but has many grand 18th and 19th century buildings, and survivors of earlier times. It's also well-endowed with cultural attractions. In 2020 the city population was 222,485, with about 150,000 more living in the wider metropolis.",https://upload.wikimedia.org/wikipedia/commons/8/8f/Renne_banner.jpg,city break,https://en.wikivoyage.org/wiki/Rennes
16,6,4,153.0,6,Rennes,StopPoint:OCEOUIGO-87471003,Rennes,48.103071,-1.672131,Rennes,"Rennes is the chief city of Brittany in northwest France. It's mostly modern and industrial, but has many grand 18th and 19th century buildings, and survivors of earlier times. It's also well-endowed with cultural attractions. In 2020 the city population was 222,485, with about 150,000 more living in the wider metropolis.",https://upload.wikimedia.org/wikipedia/commons/8/8f/Renne_banner.jpg,city break,https://en.wikivoyage.org/wiki/Rennes
17,6,5,87.4,6,Rennes,StopPoint:OCEOUIGO-87471003,Rennes,48.103071,-1.672131,Rennes,"Rennes is the chief city of Brittany in northwest France. It's mostly modern and industrial, but has many grand 18th and 19th century buildings, and survivors of earlier times. It's also well-endowed with cultural attractions. In 2020 the city population was 222,485, with about 150,000 more living in the wider metropolis.",https://upload.wikimedia.org/wikipedia/commons/8/8f/Renne_banner.jpg,city break,https://en.wikivoyage.org/wiki/Rennes
18,6,7,37.2,6,Rennes,StopPoint:OCEOUIGO-87471003,Rennes,48.103071,-1.672131,Rennes,"Rennes is the chief city of Brittany in northwest France. It's mostly modern and industrial, but has many grand 18th and 19th century buildings, and survivors of earlier times. It's also well-endowed with cultural attractions. In 2020 the city population was 222,485, with about 150,000 more living in the wider metropolis.",https://upload.wikimedia.org/wikipedia/commons/8/8f/Renne_banner.jpg,city break,https://en.wikivoyage.org/wiki/Rennes
19,6,19,250.6,6,Rennes,StopPoint:OCEOUIGO-87471003,Rennes,48.103071,-1.672131,Rennes,"Rennes is the chief city of Brittany in northwest France. It's mostly modern and industrial, but has many grand 18th and 19th century buildings, and survivors of earlier times. It's also well-endowed with cultural attractions. In 2020 the city population was 222,485, with about 150,000 more living in the wider metropolis.",https://upload.wikimedia.org/wikipedia/commons/8/8f/Renne_banner.jpg,city break,https://en.wikivoyage.org/wiki/Rennes
20,10,15,49.5,10,La Rochelle,StopPoint:OCEINTERCITES-87485003,La Rochelle,46.152703,-1.145288,La Rochelle,"La Rochelle, capital of Charente-Maritime and one of the most livable cities in France, is a pretty good place to go and get nautical.",https://lh5.googleusercontent.com/1lhOkw7mb1tjYXRmy8mnq0EfurGEXw-3SYoXNMRN3TzEgyYQanwdWpwKx5TBCTpiAaOqbT5g-PzOssErNk30scg=w16383,,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/la-rochelle
21,10,24,142.58333333333334,10,La Rochelle,StopPoint:OCEINTERCITES-87485003,La Rochelle,46.152703,-1.145288,La Rochelle,"La Rochelle, capital of Charente-Maritime and one of the most livable cities in France, is a pretty good place to go and get nautical.",https://lh5.googleusercontent.com/1lhOkw7mb1tjYXRmy8mnq0EfurGEXw-3SYoXNMRN3TzEgyYQanwdWpwKx5TBCTpiAaOqbT5g-PzOssErNk30scg=w16383,,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/la-rochelle
22,15,10,48.59090909090909,15,Saintes,StopPoint:OCEINTERCITES-87491001,Saintes,45.748886,-0.617356,Saintes,"Saintes is a city on the Charente river in Charente-Maritime, in southwestern France. It was the capital of the historical Saintogne County, many landmarks from its glorious past have been preserved, and as such it has been classified as a Ville d'art et d'histoire (""City of art and history"").",https://upload.wikimedia.org/wikipedia/commons/0/07/Saintes_Banner.png,history|city break,https://en.wikivoyage.org/wiki/Saintes
23,15,24,91.08333333333333,15,Saintes,StopPoint:OCEINTERCITES-87491001,Saintes,45.748886,-0.617356,Saintes,"Saintes is a city on the Charente river in Charente-Maritime, in southwestern France. It was the capital of the historical Saintogne County, many landmarks from its glorious past have been preserved, and as such it has been classified as a Ville d'art et d'histoire (""City of art and history"").",https://upload.wikimedia.org/wikipedia/commons/0/07/Saintes_Banner.png,history|city break,https://en.wikivoyage.org/wiki/Saintes
24,19,1,171.5,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
25,19,2,57.11764705882353,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
26,19,3,33.05882352941177,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
27,19,4,106.11764705882354,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
28,19,5,173.11764705882354,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
29,19,6,276.3333333333333,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
30,19,7,235.16666666666666,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
31,19,24,306.5,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
32,19,28,206.3125,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
33,19,38,440.85714285714283,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
34,19,45,730.3461538461538,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
35,19,72,566.9375,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
36,19,80,641.6333333333333,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
37,19,93,305.27272727272725,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
38,19,97,179.64367816091954,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
39,19,105,596.7058823529412,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
40,19,123,556.5,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
41,19,124,578.25,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
42,19,125,526.5,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
43,19,127,608.8333333333334,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
44,19,145,679.7083333333334,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
45,19,148,708.9583333333334,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
46,19,151,728.7916666666666,19,Paris,StopPoint:OCEOUIGO-87547000,Paris Austerlitz,48.840496,2.367079,Paris,"We’ll always have Paris' - Casablanca \nAh Paris, where do you start...",https://lh6.googleusercontent.com/cjoB14f8hoFIScIN-lS0AFZ7VN05Hqg-2nGynptvQP4ZXIM4aVxLcexxtnoICM9X0xUo7zvcrJz3AoJNajeGhbQ=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/paris
47,24,1,135.5,24,Bordeaux,StopPoint:OCEOUIGO-87581009,Bordeaux Saint-Jean,44.825823,-0.556012,Bordeaux,"Bordeaux, resting on the banks of the Garonne is the global capital of wine and it would be rude not to get straight to the point and pay a visit to La Cité du Vin where you can learn about how the giggle-juice is made and maybe do some tasting?",https://lh4.googleusercontent.com/OvutzVxc8rop6CbW76s32yeurjE6vOno61BBSNB0OOlYJfgYOYESE83amOp7Nxbqwycv3BI73dJs3tGw3QLCOx0=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/bordeaux
48,24,10,146.72727272727272,24,Bordeaux,StopPoint:OCEOUIGO-87581009,Bordeaux Saint-Jean,44.825823,-0.556012,Bordeaux,"Bordeaux, resting on the banks of the Garonne is the global capital of wine and it would be rude not to get straight to the point and pay a visit to La Cité du Vin where you can learn about how the giggle-juice is made and maybe do some tasting?",https://lh4.googleusercontent.com/OvutzVxc8rop6CbW76s32yeurjE6vOno61BBSNB0OOlYJfgYOYESE83amOp7Nxbqwycv3BI73dJs3tGw3QLCOx0=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/bordeaux
49,24,15,96.13636363636364,24,Bordeaux,StopPoint:OCEOUIGO-87581009,Bordeaux Saint-Jean,44.825823,-0.556012,Bordeaux,"Bordeaux, resting on the banks of the Garonne is the global capital of wine and it would be rude not to get straight to the point and pay a visit to La Cité du Vin where you can learn about how the giggle-juice is made and maybe do some tasting?",https://lh4.googleusercontent.com/OvutzVxc8rop6CbW76s32yeurjE6vOno61BBSNB0OOlYJfgYOYESE83amOp7Nxbqwycv3BI73dJs3tGw3QLCOx0=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/bordeaux
50,24,19,328.5,24,Bordeaux,StopPoint:OCEOUIGO-87581009,Bordeaux Saint-Jean,44.825823,-0.556012,Bordeaux,"Bordeaux, resting on the banks of the Garonne is the global capital of wine and it would be rude not to get straight to the point and pay a visit to La Cité du Vin where you can learn about how the giggle-juice is made and maybe do some tasting?",https://lh4.googleusercontent.com/OvutzVxc8rop6CbW76s32yeurjE6vOno61BBSNB0OOlYJfgYOYESE83amOp7Nxbqwycv3BI73dJs3tGw3QLCOx0=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/bordeaux
51,24,38,130.67441860465115,24,Bordeaux,StopPoint:OCEOUIGO-87581009,Bordeaux Saint-Jean,44.825823,-0.556012,Bordeaux,"Bordeaux, resting on the banks of the Garonne is the global capital of wine and it would be rude not to get straight to the point and pay a visit to La Cité du Vin where you can learn about how the giggle-juice is made and maybe do some tasting?",https://lh4.googleusercontent.com/OvutzVxc8rop6CbW76s32yeurjE6vOno61BBSNB0OOlYJfgYOYESE83amOp7Nxbqwycv3BI73dJs3tGw3QLCOx0=w16383,history|kids|city break,https://www.low-carb-travel.info/deeper-dives/train-to-spain/hop-offs/france/bordeaux
